track_id,feature_list
b'TRAUJKJ128E078FA48',"[228.70158999999998, -10.735999999999999, 128.684, 0.6774824794324045, 0.244, 0.418]"
b'TRAUJLJ128E0784E7C',"[246.33424, -5.268, 96.708, 0.5400077502099329, 0.306, 0.349]"
b'TRAUJMN128F421A8EC',"[335.69914, -4.559, 100.17299999999999, 0.4078879696190767, 0.816, 0.7809999999999999]"
b'TRAUJOU128F9325DE7',"[246.46485, -11.936, 103.145, 0.4794076755751476, 0.505, 0.406]"
b'TRAUJPQ128F930D4C5',"[252.21178999999998, -3.708, 164.963, 0.5467451762471173, 1.0, 0.763]"
b'TRAUJTZ12903CF7BB4',"[191.99955, -11.515999999999998, 183.709, 0.8380955324254648, 0.6409999999999999, 0.826]"
b'TRAUJVM128F422C5A2',"[197.79873, -5.586, 110.235, 0.5467451762471173, 0.61, 0.5479999999999999]"
b'TRAUJVS128F93324DA',"[363.31057000000004, -11.097999999999999, 87.79700000000001, 0.4856823691614736, 0.6409999999999999, 0.701]"
b'TRAUKGN128F1499A8D',"[242.1024, -7.202999999999999, 180.06, 0.3738563445216253, 0.6559999999999999, 0.6920000000000001]"
b'TRAUKIZ128F4271C85',"[241.81506000000002, -6.65, 121.993, 0.4736366645338402, 0.28600000000000003, 0.41]"
b'TRAUKJG128F147DAFE',"[198.24281000000002, -15.879000000000001, 144.082, 0.0, 0.0, 0.055]"
b'TRAUKJZ128F9335412',"[193.80200000000002, -6.01, 104.387, 0.3862376828397217, 0.831, 0.825]"
b'TRAUKKW12903CA89E7',"[129.67138, -8.116, 140.73, 0.4790459909954432, 0.695, 0.618]"
b'TRAUKLO128F4256A09',"[126.95465, -13.159, 95.95, 0.3475988886835368, 0.818, 0.564]"
b'TRAUKLS128F4261B3C',"[361.82159, -7.8389999999999995, 100.09100000000001, 0.04903438084848781, 0.479, 0.37200000000000005]"
b'TRAUKNJ128F933A413',"[167.26158999999998, -12.43, 163.257, 0.40728388833892504, 0.73, 0.655]"
b'TRAUKPE128F425ED86',"[256.20853, -8.699, 196.00400000000002, 0.3717608953947885, 0.013000000000000001, 0.264]"
b'TRAUKQC12903CA9374',"[288.86159, -7.687, 147.991, 0.3447579115081653, 0.42100000000000004, 0.39799999999999996]"
b'TRAUKQD128F932C66D',"[301.66159, -9.417, 97.81700000000001, 0.0, 0.495, 0.514]"
b'TRAUKQW128F426D339',"[125.3873, -29.374000000000002, 101.67200000000001, 0.2918834217879059, 0.6659999999999999, 1.0]"
b'TRAUKRO128F92FCFC9',"[293.72036, -9.785, 138.045, 0.4737005012967777, 0.307, 0.483]"
b'TRAUKYS128F14636CB',"[246.38648999999998, -6.574, 84.084, 0.4111956878775432, 1.0, 0.812]"
b'TRAULAE128F92FD865',"[261.0673, -9.435, 109.99700000000001, 0.4159376408281591, 0.7979999999999999, 0.774]"
b'TRAULBZ128F4222E7F',"[326.29506000000003, -19.242, 78.785, 0.3729106807581192, 0.45299999999999996, 0.38]"
b'TRAULEG128F92F035B',"[278.93506, -5.73, 180.06, 0.4290978119935513, 0.431, 0.235]"
b'TRAULGT12903D10B94',"[186.40934, -12.967, 52.931999999999995, 0.5422899334343946, 0.24600000000000002, 0.622]"
b'TRAULJB128E0786AC7',"[263.96689, -4.763, 151.50799999999998, 0.4008320681199504, 0.46399999999999997, 0.54]"
b'TRAULJK128F4294B58',"[215.562, -8.669, 121.6, 0.4875956476957864, 0.9359999999999999, 0.7070000000000001]"
b'TRAULOO12903CF47B6',"[318.9024, -5.255, 117.59299999999999, 0.4998263135401019, 0.299, 0.42200000000000004]"
b'TRAULTS128F931290B',"[382.58893, -4.657, 78.959, 0.5803452713778326, 0.924, 0.6559999999999999]"
b'TRAULZG128F425E06C',"[92.36853, -12.206, 114.37799999999999, 0.5475067753178748, 0.629, 0.536]"
b'TRAULZV12903CF968F',"[231.1571, -6.604, 161.063, 0.3649755953962232, 0.003, 0.289]"
b'TRAULZX128F92F5464',"[234.50077000000002, -20.58, 117.85, 0.3327497700492591, 0.782, 0.665]"
b'TRAUMBG12903CF0D68',"[468.00934000000007, -13.75, 129.761, 0.3140081673180904, 0.451, 0.547]"
b'TRAUMEN128F9355DCC',"[422.24280999999996, -10.412, 123.984, 0.4288415941528598, 0.188, 0.336]"
b'TRAUMHL128F930CFCB',"[156.18567, -14.873, 202.78900000000002, 0.3825916380955341, 0.113, 0.462]"
b'TRAUMIT128F424DA18',"[137.37751, -5.477, 127.40700000000001, 0.7761677423241047, 0.018000000000000002, 0.345]"
b'TRAUMIX12903CE640C',"[227.5522, -12.654000000000002, 64.101, 0.6066301517291853, 0.363, 0.221]"
b'TRAUMMP12903C9D5C4',"[141.68771, -12.994000000000002, 115.59100000000001, 0.3447211111720015, 1.0, 0.654]"
b'TRAUMNH128F92FB67F',"[283.03628, -7.535, 94.54299999999999, 0.41423624772199374, 0.975, 0.826]"
b'TRAUMPU12903CBD2E2',"[264.14975, -11.398, 95.37, 0.3335846278352391, 0.0, 0.16699999999999998]"
b'TRAUMRB128F93377DB',"[143.43791000000002, -16.243, 73.71600000000001, 0.14519082979005074, 0.511, 0.631]"
b'TRAUMRG128F1483D2F',"[295.57506, -12.610999999999999, 87.09899999999999, 0.3915741641159967, 0.735, 0.732]"
b'TRAUMVE12903CE05FE',"[175.90812, -18.529, 98.241, 0.0, 0.583, 0.58]"
b'TRAUMZG128F934462A',"[282.64444, -13.98, 133.088, 0.3685504476390117, 0.539, 0.649]"
b'TRAUNEL128F1467D5C',"[159.89506, -11.704, 88.84100000000001, 0.5324458709594074, 0.35200000000000004, 0.42100000000000004]"
b'TRAUNGN12903CE12A6',"[363.38892999999996, -9.982999999999999, 140.02200000000002, 0.38091717062497904, 0.569, 0.406]"
b'TRAUNIH128F92F6365',"[340.53179, -16.265, 125.262, 0.0, 0.27899999999999997, 0.493]"
b'TRAUNMO128F92F4C25',"[103.44444, -14.314, 155.254, 0.2469550557641909, 0.004, 0.278]"
b'TRAUNND12903CD03BC',"[158.95465, -4.3919999999999995, 97.49700000000001, 0.5649692527979074, 0.294, 0.434]"
b'TRAUNNH12903CB038C',"[292.41424, -5.377000000000001, 110.044, 0.4714418762745189, 0.7390000000000001, 0.532]"
b'TRAUNOS12903CB782D',"[217.62567, -5.625, 170.373, 0.3457348661635465, 0.6679999999999999, 0.569]"
b'TRAUNPM12903CB7CCC',"[220.52526, -8.365, 122.348, 0.4189468712511175, 0.58, 0.562]"
b'TRAUNWX12903D01764',"[283.55872999999997, -21.999000000000002, 142.612, 0.3748626163634973, 0.863, 0.685]"
b'TRAUOAA128F4245ECF',"[221.90975, -13.448, 116.49, 0.459629607587397, 0.622, 0.519]"
b'TRAUOBO128F4280122',"[189.98812, -23.005, 86.76100000000001, 0.4048271165593455, 0.851, 0.6629999999999999]"
b'TRAUODU128F9307467',"[289.09668999999997, -4.62, 125.15899999999999, 0.6385880123502723, 0.217, 0.46299999999999997]"
b'TRAUOEY128F421CBD3',"[229.85098, -7.256, 96.22399999999999, 0.5837326130884718, 0.64, 0.588]"
b'TRAUOEZ12903CAC030',"[202.55302, -14.807, 105.36399999999999, 0.3722328886113136, 0.452, 0.42200000000000004]"
b'TRAUOLH128F92FA158',"[720.5350599999999, -12.044, 60.641000000000005, 0.36650217418645376, 0.5329999999999999, 0.46]"
b'TRAUONA128F4255A38',"[160.96608, -8.317, 84.141, 0.6051911529647471, 0.042, 0.36700000000000005]"
b'TRAUOPA128F93537F2',"[256.62649, -9.071, 137.765, 0.44865347112982507, 0.332, 0.162]"
b'TRAUOPC128F92F5EDE',"[225.20118, -7.284, 138.966, 0.38401812854257616, 0.512, 0.684]"
b'TRAUOPE128EF367610',"[189.28281, -4.034, 100.073, 0.7911430023895633, 0.446, 0.425]"
b'TRAUOPR128F933634F',"[266.81424, -8.333, 121.713, 0.3784783091058269, 0.929, 0.861]"
b'TRAUORF128F424D160',"[287.34649, -7.715, 120.693, 0.0, 0.32, 0.32]"
b'TRAUOUZ128E078F8BB',"[208.32608000000002, -8.078, 115.69200000000001, 0.5294534525142538, 0.33, 0.495]"
b'TRAUOXB128F146573B',"[35.656690000000005, -18.160999999999998, 82.568, 0.5618305379392137, 0.0, 0.0]"
b'TRAUPAX12903CBB54D',"[144.19546, -11.092, 140.741, 0.2618223854964904, 0.073, 0.213]"
b'TRAUPBI128F4231325',"[175.04608000000002, -11.411, 180.38099999999997, 0.2265160830717267, 0.856, 0.674]"
b'TRAUPEE128F425943A',"[157.85751000000002, -7.597, 93.413, 0.4182165181949368, 0.8809999999999999, 0.725]"
b'TRAUPNY12903C9DE65',"[399.93424, -9.752, 161.27200000000002, 0.35634793630920325, 0.07, 0.354]"
b'TRAUPSV128F427B621',"[207.82975, -6.399, 216.023, 0.39741466337671016, 0.39899999999999997, 0.419]"
b'TRAUPTJ128F92DFDF8',"[273.10975, -4.258, 131.955, 0.3569509564248949, 0.282, 0.48100000000000004]"
b'TRAUPVF128F92F8C39',"[140.56444, -17.419, 125.073, 0.2969440342341215, 0.504, 0.314]"
b'TRAUPWA128F147F2CF',"[273.84118, -8.015, 96.859, 0.4615584519598182, 0.627, 0.41100000000000003]"
b'TRAUPWS128F9338163',"[278.38649, -9.763, 117.98100000000001, 0.34107330104708233, 0.498, 0.401]"
b'TRAUPYX128F930B426',"[202.78812, -14.36, 143.311, 0.3243342048085304, 0.402, 0.528]"
b'TRAUQAM128F9340CFE',"[152.73751000000001, -15.912, 144.265, 0.35954231276126625, 0.611, 0.53]"
b'TRAUQAP12903CB60EA',"[34.32444, -13.546, 121.834, 0.3472497167251076, 0.61, 0.48700000000000004]"
b'TRAUQFT128F4270904',"[201.27302, -16.822, 104.068, 0.4109502584319912, 0.0, 0.0]"
b'TRAUQJR128F92E5B5F',"[215.92771000000002, -5.771, 126.693, 0.3559056297814026, 0.682, 0.682]"
b'TRAUQKE12903CBD5B5',"[238.05342000000002, -21.519000000000002, 70.229, 0.0, 0.20800000000000002, 0.53]"
b'TRAUQLK128F4275BE3',"[256.07791000000003, -8.527000000000001, 90.006, 0.08016693866425, 0.664, 0.613]"
b'TRAUQOF128F423CD1F',"[123.76771000000001, -32.586, 134.56, 0.31301913575303364, 0.40700000000000003, 0.452]"
b'TRAUQUO128F92F8340',"[208.50893, -6.047000000000001, 97.015, 0.4228460327165041, 0.823, 0.733]"
b'TRAURBZ12903CBD56C',"[214.12526, -3.321, 125.022, 0.5299151214952006, 0.706, 0.517]"
b'TRAURDA128F423CD13',"[73.50811999999999, -24.112, 161.665, 0.31301913575303364, 0.001, 0.0]"
b'TRAUREN128F931F5AB',"[159.79057, -23.906999999999996, 141.77200000000002, 0.41898967456273584, 0.542, 0.369]"
b'TRAURFD12903CBA5DD',"[97.69751, -16.102, 106.31700000000001, 0.2835625959808445, 0.545, 0.65]"
b'TRAURGF128F427E9B5',"[263.18322, -13.328, 122.072, 0.3588440429731395, 0.16899999999999998, 0.278]"
b'TRAURHK12903CA60F8',"[241.65832000000003, -9.838, 150.256, 0.5200496881789747, 0.655, 0.62]"
b'TRAURJF128F428B618',"[266.57914, -19.468, 104.521, 0.26845664817547515, 0.55, 0.307]"
b'TRAURLY128F4274DBB',"[324.51873, -18.208, 91.405, 0.3171257187463192, 0.006, 0.39]"
b'TRAURQM128F423C581',"[117.78567, -15.808, 119.772, 0.5800131829395042, 0.605, 0.518]"
b'TRAURRO128F1489B2C',"[159.89506, -5.111000000000001, 200.877, 0.5122291893908338, 0.053, 0.217]"
b'TRAURRP128F4261B94',"[296.30649, -6.98, 103.863, 0.5769022809896106, 0.588, 0.617]"
b'TRAURSF12903CBFCBA',"[200.61995, -8.42, 95.59899999999999, 0.4254506138636907, 0.0, 0.0]"
b'TRAURXW128F428B9EC',"[191.11138, -12.054, 109.61399999999999, 0.3508567303896128, 0.28800000000000003, 0.29100000000000004]"
b'TRAURYF128F147805D',"[209.34485, -3.313, 120.01, 0.7504265510189179, 0.034, 0.503]"
b'TRAUSAA12903CBBB7A',"[142.65424, -20.139, 95.611, 0.3463575222425513, 0.452, 0.631]"
b'TRAUSBV128F9344D08',"[162.84689, -9.785, 121.988, 0.3667134316255126, 0.537, 0.5329999999999999]"
b'TRAUSFP128F42A6BEE',"[24.73751, -28.603, 215.0, 0.515325300572259, 0.062, 0.40399999999999997]"
b'TRAUSHD128E0795347',"[253.83137999999997, -6.082999999999999, 93.044, 0.7188914556702095, 0.5489999999999999, 0.628]"
b'TRAUSKE128F930FB12',"[239.12444, -10.877, 119.961, 0.37998001738563625, 1.0, 0.721]"
b'TRAUSMF12903CE71E5',"[185.41669, -19.308, 162.496, 0.3828469014999975, 0.355, 0.263]"
b'TRAUSOM128F9337BC3',"[175.12444, -11.777999999999999, 137.476, 0.3871861471349829, 0.6579999999999999, 0.685]"
b'TRAUSQP128F4230490',"[242.75546, -8.588, 84.751, 0.3707476836905326, 0.519, 0.5529999999999999]"
b'TRAUSVR12903CD57A5',"[194.84689, -18.692, 71.27, 0.24945364941116574, 0.11599999999999999, 0.371]"
b'TRAUSYQ12903CE5242',"[233.63872999999998, -7.532, 92.499, 0.3458666651020481, 0.53, 0.556]"
b'TRAUTAI128F4275F53',"[216.31955, -8.88, 100.25200000000001, 0.42685185323555136, 0.7709999999999999, 0.66]"
b'TRAUTBP12903D0BD6B',"[317.962, -10.558, 153.942, 0.3622387467018491, 0.382, 0.59]"
b'TRAUTCA128F429B624',"[246.62159, -14.071, 143.497, 0.5031516059846183, 0.0, 0.204]"
b'TRAUTJD128F14890F5',"[538.27873, -12.169, 70.875, 0.3783985464849489, 0.669, 0.511]"
b'TRAUTJP128F4291366',"[333.92281, -17.677, 158.715, 0.2912648117531004, 0.594, 0.556]"
b'TRAUTKA128F428060B',"[162.14158999999998, -9.812000000000001, 93.65700000000001, 0.0, 0.706, 0.359]"
b'TRAUTNT128F933CB62',"[164.0224, -12.835999999999999, 80.012, 0.3933694061464494, 0.0, 0.0]"
b'TRAUTOL128F42418E2',"[259.70893, -7.482, 124.734, 0.5938083651752645, 0.52, 0.5529999999999999]"
b'TRAUTPD128F92F1376',"[303.96036000000004, -6.289, 93.975, 0.4985636112679809, 0.647, 0.637]"
b'TRAUTSN128F14ADD4A',"[197.98158999999998, -14.258, 84.95100000000001, 0.42779569889631297, 0.302, 0.494]"
b'TRAUTTP128F425BDEB',"[312.86812000000003, -6.361000000000001, 96.73200000000001, 0.6014364828373531, 0.315, 0.565]"
b'TRAUTXO128F4263C8E',"[161.48853, -13.797, 79.181, 0.4105411031232666, 0.965, 0.8240000000000001]"
b'TRAUTXS128F932A629',"[170.70975, -9.957, 149.394, 0.4030007990319534, 0.324, 0.41700000000000004]"
b'TRAUUEG128F428F323',"[160.26077, -12.009, 88.301, 0.379960766975078, 0.557, 0.544]"
b'TRAUUFZ128F933AB89',"[114.80771000000001, -11.835999999999999, 111.104, 0.2570629202962798, 0.8009999999999999, 0.748]"
b'TRAUUIF128F93232FE',"[215.40526, -5.66, 169.96599999999998, 0.36338641535022187, 0.41100000000000003, 0.406]"
b'TRAUUQI128F92D8620',"[147.722, -13.21, 133.325, 0.3364197375804766, 0.237, 0.49200000000000005]"
b'TRAUUQJ12903CBB6B4',"[148.16608, -10.665999999999999, 98.44200000000001, 0.31703675194280706, 0.297, 0.506]"
b'TRAUUQO128F4297426',"[27.6371, -14.629000000000001, 118.66799999999999, 0.26626975719270224, 0.145, 0.5489999999999999]"
b'TRAUURC128E078EC6E',"[312.2673, -3.989, 180.168, 0.8048304278312782, 0.313, 0.315]"
b'TRAUUYL128F9322F64',"[276.13995, -3.8560000000000003, 152.988, 0.3138666001571988, 0.552, 0.511]"
b'TRAUUZF128EF347CD5',"[262.97424, -8.737, 80.031, 0.3591859927517973, 0.312, 0.152]"
b'TRAUVAQ128F92DC677',"[195.47383, -7.246, 103.77600000000001, 0.4556647858043266, 0.745, 0.667]"
b'TRAUVAR12903CBD9A4',"[60.55138, -9.255, 96.264, 0.35850092274043266, 0.046, 0.285]"
b'TRAUVGG128F9324DAC',"[211.722, -16.941, 99.619, 0.3485268895981834, 0.838, 0.769]"
b'TRAUVGG12903CEF9CD',"[255.26812, -16.076, 82.48700000000001, 0.3806798736132804, 0.867, 0.715]"
b'TRAUVGO128F14836DB',"[198.89587, -8.85, 159.483, 0.5240633327763052, 0.654, 0.535]"
b'TRAUVKK12903CF3E63',"[259.83955, -6.567, 163.90200000000002, 0.0, 0.324, 0.49200000000000005]"
b'TRAUVLK12903CA55FD',"[215.24853, -5.651, 159.96, 0.299705214086752, 0.33, 0.428]"
b'TRAUVMS128F933D938',"[289.01832, -10.419, 135.233, 0.4153537105953772, 0.027000000000000003, 0.354]"
b'TRAUVNN128F423068C',"[287.16362999999996, -9.021, 128.685, 0.3094975467426805, 0.201, 0.172]"
b'TRAUVPX128F4274DCB',"[338.96443999999997, -28.406, 85.55799999999999, 0.3171257187463192, 0.447, 0.49700000000000005]"
b'TRAUVSF128F14A0B6F',"[349.04771, -6.615, 136.967, 0.5081770851783957, 0.28, 0.32799999999999996]"
b'TRAUVTO128F4297AA2',"[190.35383000000002, -5.266, 90.602, 0.5458659170701919, 0.081, 0.5489999999999999]"
b'TRAUVUF128F148D1AA',"[181.21098, -5.127999999999999, 111.15299999999999, 0.550991009240736, 0.363, 0.41100000000000003]"
b'TRAUVVR128F425A925',"[236.61668999999998, -4.21, 111.12200000000001, 0.5236990777653908, 0.46, 0.467]"
b'TRAUWCV12903CEE9C5',"[248.24117999999999, -12.210999999999999, 77.09, 0.44905257515374747, 0.036000000000000004, 0.369]"
b'TRAUWFN128F1462E09',"[208.79628, -7.063, 89.896, 0.6274672585628777, 0.456, 0.515]"
b'TRAUWGI12903CCB99A',"[193.17506, -10.134, 69.167, 0.4360447922511817, 0.526, 0.527]"
b'TRAUWIE128F92F6064',"[253.43955, -7.773, 143.86, 0.0, 0.365, 0.52]"
b'TRAUWIL128F9334C00',"[204.61668999999998, -15.095999999999998, 67.6, 0.0, 0.5589999999999999, 0.625]"
b'TRAUWJA12903CDAEA1',"[241.68444, -7.066, 169.981, 0.3645978804511496, 0.795, 0.8320000000000001]"
b'TRAUWKJ128F932E096',"[250.22648999999998, -21.45, 139.944, 0.3862437005208074, 0.52, 0.664]"
b'TRAUWQL128F424696E',"[357.45914, -5.492000000000001, 200.03599999999997, 0.4233000133085071, 0.616, 0.593]"
b'TRAUWRW128F9358C69',"[259.05587, -4.73, 104.12299999999999, 0.78141234199446, 0.037000000000000005, 0.308]"
b'TRAUWWP12903CC79CB',"[270.21016000000003, -5.957999999999999, 229.864, 0.4714418762745189, 0.043, 0.256]"
b'TRAUXCQ128F932C0D9',"[246.17751, -8.613, 96.904, 0.3081440606418401, 0.498, 0.316]"
b'TRAUXEL128F42683D5',"[217.93913999999998, -4.3839999999999995, 92.60799999999999, 0.39444029406950937, 0.794, 0.5760000000000001]"
b'TRAUXEU12903CD3CD7',"[234.84036, -5.771, 84.05799999999999, 0.4793084593382274, 0.413, 0.515]"
b'TRAUXNO128F42774A0',"[262.47791, -5.499, 111.23899999999999, 0.5829215764506247, 0.133, 0.201]"
b'TRAUXNU12903D11493',"[242.62485, -8.765, 99.546, 0.3868612247363895, 0.7809999999999999, 0.764]"
b'TRAUXPK12903CF951E',"[218.22648999999998, -6.61, 121.9, 0.0, 0.34299999999999997, 0.469]"
b'TRAUXPV128F4230C79',"[202.78812, -16.160999999999998, 61.863, 0.4559932098333749, 0.62, 0.373]"
b'TRAUXSK128F427C58D',"[299.80689, -6.247000000000001, 178.804, 0.5243789875148084, 0.326, 0.478]"
b'TRAUXSO128F42B863C',"[207.56853, -6.336, 138.385, 0.5362199928150979, 1.0, 0.604]"
b'TRAUXYC128F42A86E8',"[396.7473, -5.207999999999999, 126.012, 0.2391747963607177, 0.16, 0.489]"
b'TRAUYKN128F933067A',"[298.73587000000003, -22.235, 65.919, 0.2575154034743785, 0.134, 0.282]"
b'TRAUYLE128F424C824',"[225.09669, -4.6819999999999995, 133.857, 0.316315266064483, 0.586, 0.586]"
b'TRAUYLT128F427538E',"[233.22077000000002, -4.7410000000000005, 154.998, 0.4260356620989633, 0.36200000000000004, 0.434]"
b'TRAUYNK128F425BDB9',"[124.9171, -10.387, 71.35600000000001, 0.4694259079758136, 0.38, 0.33299999999999996]"
b'TRAUYOD128F42647FE',"[262.29506000000003, -9.759, 142.372, 0.3649140345350568, 0.087, 0.578]"
b'TRAUYRJ12903CE6C00',"[186.30485, -9.866, 192.831, 0.3155113408576289, 0.47200000000000003, 0.48700000000000004]"
b'TRAUYXI12903CC7355',"[110.57587, -7.1, 128.116, 0.4267778201164245, 0.5820000000000001, 0.47100000000000003]"
b'TRAUYYW128F92E9E8F',"[143.98649, -14.489, 154.072, 0.30767541707890345, 0.255, 0.406]"
b'TRAUYZG12903CDA4E9',"[432.97914000000003, -7.984, 91.775, 0.7188914556702095, 0.495, 0.612]"
b'TRAUZAP128F92F281A',"[89.44281, -7.2379999999999995, 140.52, 0.0, 0.794, 0.627]"
b'TRAUZED128F4274561',"[171.65016, -19.941, 130.59799999999998, 0.31054467213545245, 0.21899999999999997, 0.29]"
b'TRAUZFR128F93381F4',"[137.482, -16.469, 148.046, 0.3243342048085304, 0.631, 0.672]"
b'TRAUZFY128F42BCE57',"[229.8771, -3.662, 87.712, 0.5244672240722154, 0.465, 0.479]"
b'TRAUZKB128F4287ED6',"[218.95791, -4.692, 95.33, 0.4049100135504592, 0.49, 0.473]"
b'TRAUZLI128E0791D51',"[175.882, -13.04, 115.756, 0.4707902495273688, 0.574, 0.503]"
b'TRAUZLI128F427EA58',"[231.57506, -30.386999999999997, 186.138, 0.4918287043531379, 0.6990000000000001, 0.747]"
b'TRAUZOU128F4260C88',"[212.13995, -9.988999999999999, 97.34, 0.1993689698435828, 0.8540000000000001, 0.5670000000000001]"
b'TRAUZTB128F422730F',"[251.27138, -16.218, 138.501, 0.4030007990319534, 0.534, 0.565]"
b'TRAUZTO128F92F1E6C',"[199.8624, -6.077000000000001, 155.19299999999998, 0.26237162548507353, 0.48700000000000004, 0.652]"
b'TRAUZTR128F9351D2A',"[182.7522, -8.962, 207.544, 0.7665454507572961, 0.495, 0.503]"
b'TRAUZVU12903CC050D',"[136.01914, -13.53, 65.771, 0.4182165181949368, 0.218, 0.364]"
b'TRAVAAN128F9359AAE',"[148.87138000000002, -11.185, 124.311, 0.2696935503839324, 0.6609999999999999, 0.655]"
b'TRAVABY12903C9ECFB',"[202.762, -14.525, 97.99700000000001, 0.3262082546201735, 0.11699999999999999, 0.467]"
b'TRAVADZ12903CA4D29',"[109.92281000000001, -14.811, 110.06, 0.4608531452915584, 0.01, 0.217]"
b'TRAVALM128F932906B',"[240.22159, -5.662999999999999, 160.018, 0.0, 0.5670000000000001, 0.57]"
b'TRAVALP128F92E38A1',"[433.42322, -11.462, 115.53299999999999, 0.34873592978406104, 0.0, 0.0]"
b'TRAVANT128F92E3F71',"[236.5122, -9.308, 111.755, 0.7870054686892299, 0.499, 0.483]"
b'TRAVASN128F9361074',"[100.23138, -15.83, 128.666, 0.3077116790855409, 0.379, 0.473]"
b'TRAVASY12903CBF39B',"[137.79546000000002, -7.806, 103.948, 0.40736477371133695, 0.364, 0.358]"
b'TRAVAUF128F93033E5',"[385.25342, -6.837999999999999, 93.346, 0.21893641516044704, 0.637, 0.578]"
b'TRAVAXK128F42A5166',"[182.04689, -14.194, 115.024, 0.3243688713883268, 0.0, 0.040999999999999995]"
b'TRAVAXS128F932CB2A',"[285.88363, -6.604, 130.023, 0.3126396093690988, 0.249, 0.322]"
b'TRAVBAH128F9305DFC',"[257.54077, -5.775, 144.974, 0.4900795841834287, 0.445, 0.513]"
b'TRAVBAS128F424A0BD',"[173.29587, -10.540999999999999, 108.919, 0.3205201351139909, 0.321, 0.381]"
b'TRAVBCR128F933AE8E',"[150.15138000000002, -3.778, 91.35700000000001, 0.4739184370000016, 0.025, 0.41200000000000003]"
b'TRAVBGH128F4276CDB',"[268.48607999999996, -17.611, 108.24, 0.3498862891327602, 0.782, 0.76]"
b'TRAVBGI128F425F366',"[354.19383, -12.183, 135.57, 0.4615584519598182, 0.304, 0.34700000000000003]"
b'TRAVBGZ128F42541D2',"[285.17832000000004, -8.885, 120.09899999999999, 0.3437528970000622, 0.168, 0.47200000000000003]"
b'TRAVBLC12903CD66A5',"[330.16118, -8.535, 86.353, 0.5169637307383411, 0.289, 0.125]"
b'TRAVBMS128F423EA54',"[228.23137999999997, -5.446000000000001, 111.995, 0.3448144687039853, 0.595, 0.5539999999999999]"
b'TRAVBSQ128EF344B3C',"[147.77424, -10.819, 100.618, 0.35499692571238833, 0.091, 0.306]"
b'TRAVBWV128F92D964D',"[173.92281, -9.452, 154.159, 0.3665278019554403, 0.037000000000000005, 0.175]"
b'TRAVBZD128F4244549',"[189.93587, -11.769, 111.214, 0.3285530150180186, 0.266, 0.12300000000000001]"
b'TRAVCBH128F9315585',"[198.00771, -7.6129999999999995, 153.911, 0.0, 0.725, 0.6829999999999999]"
b'TRAVCBP128F422930E',"[172.25098, -5.015, 184.88400000000001, 0.4147838630922833, 0.708, 0.625]"
b'TRAVCKQ128F935BC1E',"[513.43628, -4.003, 137.89600000000002, 0.3713045902343996, 0.061, 0.32299999999999995]"
b'TRAVCNA128F930975C',"[313.36444, -3.944, 88.336, 0.3611059375374605, 0.569, 0.506]"
b'TRAVCTG12903CFF7F9',"[215.01342000000002, -12.065999999999999, 141.964, 0.4824909724443361, 0.852, 0.67]"
b'TRAVCWE12903CEF076',"[211.69587, -5.971, 88.096, 0.5546332305741549, 0.406, 0.446]"
b'TRAVCWS128F1469EE2',"[321.2273, -5.388, 182.01, 0.3608714653746056, 0.6709999999999999, 0.495]"
b'TRAVDBI12903D105BB',"[221.30892999999998, -9.095, 47.96, 0.3624196115384583, 0.7929999999999999, 0.752]"
b'TRAVDBV128F424EAD8',"[193.72363, -5.547999999999999, 135.045, 0.3334323267977156, 0.4, 0.359]"
